GM_COUNTY_NAME,GM_DATASET_NAME,GM_WELL_CATEGORY,GM_DATA_SOURCE,GM_WELL_ID,GM_CHEMICAL_VVL,GM_CHEMICAL_NAME,GM_RESULT_MODIFIER,GM_RESULT,GM_CHEMICAL_UNITS,GM_REPORTING_LIMIT,GM_SAMP_COLLECTION_DATE,GM_LATITUDE,GM_LONGITUDE,GM_WELL_DEPTH_FT,GM_TOP_DEPTH_OF_SCREEN_FT,GM_BOTTOM_DEPTH_OF_SCREEN_FT,GM_CAS_NUMBER,GM_ALTWELL_ID1,GM_ALTWELL_ID2,GM_ALTWELL_ID3,SRC_CHEMICAL,SRC_RESULT_MODIFIER,SRC_RESULT,SRC_CHEMICAL_UNITS,SRC_REPORTING_LIMIT,SRC_SAMP_COLLECTION_DATE,SRC_SAMP_COLLECTION_TIME,SRC_ANALYSIS_DATE,SRC_ANALYTICAL_METHOD,SRC_LAB_NOTE,SRC_LATITUDE,SRC_LONGITUDE,SRC_DATUM,SRC_WELL_DEPTH_FT,SRC_TOP_DEPTH_OF_SCREEN_FT,SRC_BOTTOM_DEPTH_OF_SCREEN_FT,SRC_WELL_CATEGORY,source_file
LOS ANGELES,DDW,Municipal,DDW,CA1910043_031_031,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,08/15/2018,34.137299,-118.269642,NA,NA,NA,NA,1910043-031,NA,NA,2314,Y,NA,UG/L     ,0,08/15/2018,08:57:00,08/23/2018,NA,EUROFINS EATON ANALYTICAL POMONA,34.137299,-118.269642,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910043_032_032,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,12/14/2016,34.137225,-118.267463,NA,NA,NA,NA,1910043-032,NA,NA,2314,Y,NA,UG/L     ,0,12/14/2016,10:37:00,01/16/2017,NA,EUROFINS EATON ANALYTICAL POMONA,34.137225,-118.267463,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_008_008,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,05/04/2015,34.059278,-118.010264,NA,200,322,NA,1910199-008,NA,NA,2314,Y,NA,UG/L     ,0,05/04/2015,08:45:00,05/05/2015,NA,EUROFINS EATON ANALYTICAL POMONA,34.059278,-118.010264,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_014_014,NNSM,N-Nitrosodimethylamine (NDMA),=,0.0028,UG/L,0,04/04/2016,34.060374,-118.007022,NA,410,532,NA,1910199-014,NA,NA,2314,N,0.0028,UG/L     ,0,04/04/2016,11:40:00,04/12/2016,NA,EUROFINS EATON ANALYTICAL POMONA,34.060374,-118.007022,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_008_008,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,02/06/2017,34.059278,-118.010264,NA,200,322,NA,1910199-008,NA,NA,2314,Y,NA,UG/L     ,0,02/06/2017,09:00:00,02/10/2017,NA,EUROFINS EATON ANALYTICAL POMONA,34.059278,-118.010264,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_007_007,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,05/07/2018,34.064721,-118.005561,NA,200,322,NA,1910199-007,NA,NA,2314,Y,NA,UG/L     ,0,05/07/2018,09:22:00,05/11/2018,NA,EUROFINS EATON ANALYTICAL POMONA,34.064721,-118.005561,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910067_067_067,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,02/27/2015,34.190134,-118.367992,NA,180,270,NA,1910067-067,NA,NA,2314,Y,NA,UG/L     ,0,02/27/2015,09:50:00,03/10/2015,NA,EUROFINS EATON ANALYTICAL POMONA,34.190134,-118.367992,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910092_006_006,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,01/08/2018,34.057733,-118.088849,NA,170,330,NA,1910092-006,NA,NA,2314,Y,NA,UG/L     ,0,01/08/2018,10:40:00,01/24/2018,NA,EUROFINS EATON ANALYTICAL POMONA,34.057733,-118.088849,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910029_007_007,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,07/06/2017,34.048625,-118.005843,NA,380,526,NA,1910029-007,NA,NA,2314,Y,NA,UG/L     ,0,07/06/2017,12:20:00,07/17/2017,NA,WECK LABORATORIES,34.048625,-118.005843,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910029_007_007,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,05/04/2015,34.048625,-118.005843,NA,380,526,NA,1910029-007,NA,NA,2314,Y,NA,UG/L     ,0,05/04/2015,10:55:00,05/05/2015,NA,WECK LABORATORIES,34.048625,-118.005843,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910060_002_002,NNSM,N-Nitrosodimethylamine (NDMA),=,0.12,UG/L,0,09/19/2017,34.066637,-117.967712,NA,576,726,NA,1910060-002,NA,NA,2314,N,0.12,UG/L     ,0,09/19/2017,08:16:00,09/21/2017,NA,WECK LABORATORIES,34.066637,-117.967712,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910060_023_023,NNSM,N-Nitrosodimethylamine (NDMA),=,0.022,UG/L,0,09/13/2016,34.066307,-117.967487,NA,NA,NA,NA,1910060-023,NA,NA,2314,N,0.022,UG/L     ,0,09/13/2016,09:23:00,09/23/2016,NA,WECK LABORATORIES,34.066307,-117.967487,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_077_077,NNSM,N-Nitrosodimethylamine (NDMA),=,0.12,UG/L,0,08/07/2017,34.055506,-118.002891,NA,500,633,NA,1910039-077,NA,NA,2314,N,0.12,UG/L     ,0,08/07/2017,10:34:00,08/23/2017,NA,WECK LABORATORIES,34.055506,-118.002891,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_018_018,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,12/14/2017,34.04234,-117.969897,NA,302,832,NA,1910039-018,NA,NA,2314,Y,NA,UG/L     ,0,12/14/2017,11:10:00,12/23/2017,NA,WECK LABORATORIES,34.04234,-117.969897,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_003_003,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,03/09/2017,34.086511,-118.009768,NA,523,650,NA,1910039-003,NA,NA,2314,Y,NA,UG/L     ,0,03/09/2017,07:50:00,03/15/2017,NA,WECK LABORATORIES,34.086511,-118.009768,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_009_009,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,01/29/2015,34.060743,-118.069174,NA,260,300,NA,1910039-009,NA,NA,2314,Y,NA,UG/L     ,0,01/29/2015,09:42:00,02/04/2015,NA,EUROFINS EATON ANALYTICAL POMONA,34.060743,-118.069174,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_012_012,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,10/28/2015,34.060741,-118.069453,NA,450,490,NA,1910039-012,NA,NA,2314,Y,NA,UG/L     ,0,10/28/2015,10:10:00,11/09/2015,NA,EUROFINS EATON ANALYTICAL POMONA,34.060741,-118.069453,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_011_011,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,04/28/2016,34.062046,-118.068111,NA,250,290,NA,1910039-011,NA,NA,2314,Y,NA,UG/L     ,0,04/28/2016,08:30:00,05/09/2016,NA,WECK LABORATORIES,34.062046,-118.068111,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_112_112,NNSM,N-Nitrosodimethylamine (NDMA),=,0.13,UG/L,0,07/05/2016,34.065769,-117.990582,NA,NA,NA,NA,1910039-112,NA,NA,2314,N,0.13,UG/L     ,0,07/05/2016,08:00:00,07/21/2016,NA,WECK LABORATORIES,34.065769,-117.990582,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_114_114,NNSM,N-Nitrosodimethylamine (NDMA),=,0.13,UG/L,0,10/07/2015,34.06782,-117.975721,NA,NA,NA,NA,1910039-114,NA,NA,2314,N,0.13,UG/L     ,0,10/07/2015,08:50:00,10/20/2015,NA,WECK LABORATORIES,34.06782,-117.975721,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_114_114,NNSM,N-Nitrosodimethylamine (NDMA),=,0.15,UG/L,0,03/06/2018,34.06782,-117.975721,NA,NA,NA,NA,1910039-114,NA,NA,2314,N,0.15,UG/L     ,0,03/06/2018,07:56:00,03/15/2018,NA,WECK LABORATORIES,34.06782,-117.975721,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_115_115,NNSM,N-Nitrosodimethylamine (NDMA),=,0.11,UG/L,0,12/01/2015,34.067765,-117.975795,NA,NA,NA,NA,1910039-115,NA,NA,2314,N,0.11,UG/L     ,0,12/01/2015,09:10:00,12/04/2015,NA,WECK LABORATORIES,34.067765,-117.975795,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910179_029_029,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,07/14/2015,34.191676,-118.348192,NA,125,305,NA,1910179-029,NA,NA,2314,Y,NA,UG/L     ,0,07/14/2015,08:37:00,07/29/2015,NA,EUROFINS EATON ANALYTICAL POMONA,34.191676,-118.348192,NA,NA,NA,NA,NA,p1.txt
SACRAMENTO,DDW,Municipal,DDW,CA3410004_020_020,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,06/07/2018,38.641845000000004,-121.315446,NA,0,215,NA,3410004-020,NA,NA,2314,Y,NA,UG/L     ,0,06/07/2018,10:40:00,06/19/2018,NA,WECK LABORATORIES,38.641845000000004,-121.315446,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910124_001_001,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,12/06/2016,34.2,-118.166667,NA,NA,NA,NA,1910124-001,NA,NA,2314,Y,NA,UG/L     ,0,12/06/2016,10:59:00,01/10/2017,NA,EUROFINS EATON ANALYTICAL POMONA,34.2,-118.166667,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_020_020,NNSM,N-Nitrosodimethylamine (NDMA),=,0.0029,UG/L,0,08/06/2018,34.063323,-118.006012,NA,NA,NA,NA,1910199-020,NA,NA,2314,N,0.0029,UG/L     ,0,08/06/2018,10:35:00,08/09/2018,NA,EUROFINS EATON ANALYTICAL POMONA,34.063323,-118.006012,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910043_029_029,NNSM,N-Nitrosodimethylamine (NDMA),=,0.0043,UG/L,0,03/14/2018,34.136754,-118.274434,NA,NA,NA,NA,1910043-029,NA,NA,2314,N,0.0043,UG/L     ,0,03/14/2018,09:37:00,04/03/2018,NA,WECK LABORATORIES,34.136754,-118.274434,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910060_023_023,NNSM,N-Nitrosodimethylamine (NDMA),=,0.028,UG/L,0,02/09/2016,34.066307,-117.967487,NA,NA,NA,NA,1910060-023,NA,NA,2314,N,0.028,UG/L     ,0,02/09/2016,07:31:00,02/12/2016,NA,WECK LABORATORIES,34.066307,-117.967487,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910060_023_023,NNSM,N-Nitrosodimethylamine (NDMA),=,0.026,UG/L,0,06/05/2017,34.066307,-117.967487,NA,NA,NA,NA,1910060-023,NA,NA,2314,N,0.026,UG/L     ,0,06/05/2017,11:17:00,06/16/2017,NA,WECK LABORATORIES,34.066307,-117.967487,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_023_023,NNSM,N-Nitrosodimethylamine (NDMA),=,0.0069,UG/L,0,08/01/2016,34.056043,-118.002441,NA,NA,NA,NA,1910039-023,NA,NA,2314,N,0.0069,UG/L     ,0,08/01/2016,10:30:00,08/10/2016,NA,WECK LABORATORIES,34.056043,-118.002441,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_114_114,NNSM,N-Nitrosodimethylamine (NDMA),=,0.093,UG/L,0,12/04/2018,34.06782,-117.975721,NA,NA,NA,NA,1910039-114,NA,NA,2314,N,0.093,UG/L     ,0,12/04/2018,09:30:00,12/12/2018,NA,WECK LABORATORIES,34.06782,-117.975721,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_115_115,NNSM,N-Nitrosodimethylamine (NDMA),=,0.097,UG/L,0,07/05/2017,34.067765,-117.975795,NA,NA,NA,NA,1910039-115,NA,NA,2314,N,0.097,UG/L     ,0,07/05/2017,12:30:00,07/12/2017,NA,WECK LABORATORIES,34.067765,-117.975795,NA,NA,NA,NA,NA,p1.txt
FRESNO,DDW,Municipal,DDW,CA1010024_036_036,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,12/14/2010,36.590476,-119.595869,NA,NA,NA,NA,1010024-036,NA,NA,34438,<,0,UG/L,0,12/14/2010,1130,12/22/2010,NA,5810,36.590476,-119.595869,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910009_002_002,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,02/05/2008,34.105567,-117.960928,NA,250,534,NA,1910009-002,NA,NA,34438,<,0.002,UG/L,0,02/05/2008,1004,02/13/2008,NA,9588,34.105567,-117.960928,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910029_007_007,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,10/06/2010,34.048625,-118.005843,NA,380,526,NA,1910029-007,NA,NA,34438,<,0,UG/L,0,10/06/2010,0800,10/14/2010,NA,9588,34.048625,-118.005843,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910036_004_004,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,04/16/2009,34.005791,-118.176729,NA,0,180,NA,1910036-004,NA,NA,34438,<,0.002,UG/L,0,04/16/2009,1020,04/23/2009,NA,9590,34.005791,-118.176729,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_069_069,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,06/02/2009,34.056728,-118.002232,NA,980,1107,NA,1910039-069,NA,NA,34438,<,0,UG/L,0,06/02/2009,1030,06/04/2009,NA,9588,34.056728,-118.002232,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_115_115,NNSM,N-Nitrosodimethylamine (NDMA),=,0.04,UG/L,0,10/06/2009,34.067765,-117.975795,NA,NA,NA,NA,1910039-115,NA,NA,34438,NA,0.04,UG/L,0,10/06/2009,0915,10/09/2009,NA,9588,34.067765,-117.975795,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_114_114,NNSM,N-Nitrosodimethylamine (NDMA),=,0.03,UG/L,0,01/08/2008,34.06782,-117.975721,NA,NA,NA,NA,1910039-114,NA,NA,34438,NA,0.03,UG/L,0,01/08/2008,1000,01/10/2008,NA,9588,34.06782,-117.975721,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_112_112,NNSM,N-Nitrosodimethylamine (NDMA),=,0.17,UG/L,0,08/05/2009,34.065769,-117.990582,NA,NA,NA,NA,1910039-112,NA,NA,34438,NA,0.17,UG/L,0,08/05/2009,0730,08/14/2009,NA,9588,34.065769,-117.990582,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910043_029_029,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,02/20/2008,34.136754,-118.274434,NA,NA,NA,NA,1910043-029,NA,NA,34438,<,0,UG/L,0,02/20/2008,0912,03/06/2008,NA,2261,34.136754,-118.274434,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910043_031_031,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,08/10/2009,34.137299,-118.269642,NA,NA,NA,NA,1910043-031,NA,NA,34438,<,0.002,UG/L,0,08/10/2009,0731,08/12/2009,NA,9590,34.137299,-118.269642,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910060_003_003,NNSM,N-Nitrosodimethylamine (NDMA),=,0.06,UG/L,0,06/02/2008,34.066134,-117.96683,NA,620,770,NA,1910060-003,NA,NA,34438,NA,0.06,UG/L,0,06/02/2008,0924,06/03/2008,NA,9590,34.066134,-117.96683,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910060_023_023,NNSM,N-Nitrosodimethylamine (NDMA),=,0.22,UG/L,0,02/02/2009,34.066307,-117.967487,NA,NA,NA,NA,1910060-023,NA,NA,34438,NA,0.22,UG/L,0,02/02/2009,1018,02/03/2009,NA,9588,34.066307,-117.967487,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910092_038_038,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,11/04/2008,34.056494,-118.072583,NA,250,450,NA,1910092-038,NA,NA,34438,<,0,UG/L,0,11/04/2008,0955,11/10/2008,NA,9588,34.056494,-118.072583,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910173_023_023,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,11/04/2009,34.026611,-118.063176,NA,NA,NA,NA,1910173-023,NA,NA,34438,<,0,UG/L,0,11/04/2009,0830,11/10/2009,NA,9588,34.026611,-118.063176,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910205_045_045,NNSM,N-Nitrosodimethylamine (NDMA),=,0.003,UG/L,0,11/07/2008,34.0575,-117.965833,NA,600,888,NA,1910205-045,NA,NA,34438,NA,0.003,UG/L,0,11/07/2008,0943,11/10/2008,NA,9588,34.0575,-117.965833,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_008_008,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,10/06/2008,34.059278,-118.010264,NA,200,322,NA,1910199-008,NA,NA,34438,<,0.002,UG/L,0,10/06/2008,0854,10/08/2008,NA,9590,34.059278,-118.010264,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_006_006,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,02/01/2010,34.065743,-118.006284,NA,460,582,NA,1910199-006,NA,NA,34438,<,0.002,UG/L,0,02/01/2010,0934,02/06/2010,NA,9590,34.065743,-118.006284,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_004_004,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,08/02/2010,34.060641,-118.009239,NA,437,559,NA,1910199-004,NA,NA,34438,<,0.002,UG/L,0,08/02/2010,0840,08/03/2010,NA,9590,34.060641,-118.009239,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_004_004,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,09/07/2010,34.060641,-118.009239,NA,437,559,NA,1910199-004,NA,NA,34438,<,0.002,UG/L,0,09/07/2010,0857,09/10/2010,NA,9590,34.060641,-118.009239,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910205_065_065,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,02/11/2008,34.063865,-117.94306,NA,680,870,NA,1910205-065,NA,NA,34438,<,0.002,UG/L,0,02/11/2008,1030,02/11/2008,NA,9588,34.063865,-117.94306,NA,NA,NA,NA,NA,p1.txt
MONTEREY,DDW,Municipal,DDW,CA2710010_006_006,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,04/28/2009,36.674646,-121.641308,NA,120,342,NA,2710010-006,NA,NA,34438,<,0.002,UG/L,0,04/28/2009,1050,05/12/2009,NA,9590,36.674646,-121.641308,NA,NA,NA,NA,NA,p1.txt
SACRAMENTO,DDW,Municipal,DDW,CA3410004_021_021,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,04/22/2010,38.604804,-121.342252,NA,221,260,NA,3410004-021,NA,NA,34438,<,0,UG/L,0,04/22/2010,0831,04/24/2010,NA,5810,38.604804,-121.342252,NA,NA,NA,NA,NA,p1.txt
SACRAMENTO,DDW,Municipal,DDW,CA3410004_009_009,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,01/17/2008,38.619652,-121.333354,NA,230,495,NA,3410004-009,NA,NA,34438,<,0,UG/L,0,01/17/2008,0828,02/02/2008,NA,0006,38.619652,-121.333354,NA,NA,NA,NA,NA,p1.txt
RIVERSIDE,DDW,Municipal,DDW,CA3610075_015_015,NNSM,N-Nitrosodimethylamine (NDMA),<,0.004,UG/L,0,07/16/2008,33.968329,-117.580401,NA,NA,NA,NA,3610075-015,NA,NA,34438,<,0.004,UG/L,0,07/16/2008,1030,07/17/2008,NA,4790,33.968329,-117.580401,NA,NA,NA,NA,NA,p1.txt
STANISLAUS,DDW,Municipal,DDW,CA5010028_022_022,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,07/20/2010,37.600482,-120.970632,NA,124,147,NA,5010028-022,NA,NA,34438,<,0.002,UG/L,0,07/20/2010,1335,07/31/2010,NA,9590,37.600482,-120.970632,NA,NA,NA,NA,NA,p1.txt
KERN,DDW,Municipal,DDW,CA1510031_112_112,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,11/29/2006,35.296556,-119.159556,NA,280,380,NA,1510031-112,NA,NA,34438,<,0,UG/L,0,11/29/2006,0800,12/08/2006,NA,0006,35.296556,-119.159556,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910009_001_001,NNSM,N-Nitrosodimethylamine (NDMA),<,2,UG/L,0,04/06/2004,34.105564,-117.960866,NA,250,534,NA,1910009-001,NA,NA,34438,<,2,UG/L,0,04/06/2004,1100,04/10/2004,NA,9588,34.105564,-117.960866,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910009_006_006,NNSM,N-Nitrosodimethylamine (NDMA),<,2,UG/L,0,05/04/2006,34.106208,-117.964528,NA,300,584,NA,1910009-006,NA,NA,34438,<,2,UG/L,0,05/04/2006,1221,05/04/2006,NA,9588,34.106208,-117.964528,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_113_113,NNSM,N-Nitrosodimethylamine (NDMA),=,0.004,UG/L,0,04/03/2007,34.065769,-117.990582,NA,NA,NA,NA,1910039-113,NA,NA,34438,NA,0.004,UG/L,0,04/03/2007,1045,04/05/2007,NA,9588,34.065769,-117.990582,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_115_115,NNSM,N-Nitrosodimethylamine (NDMA),=,0.002,UG/L,0,10/03/2006,34.067765,-117.975795,NA,NA,NA,NA,1910039-115,NA,NA,34438,NA,0.002,UG/L,0,10/03/2006,0900,10/04/2006,NA,9590,34.067765,-117.975795,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_027_027,NNSM,N-Nitrosodimethylamine (NDMA),=,0.08,UG/L,0,01/05/2006,34.067655,-117.970615,NA,760,893,NA,1910039-027,NA,NA,34438,NA,0.08,UG/L,0,01/05/2006,1000,01/05/2006,NA,9590,34.067655,-117.970615,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910043_029_029,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,12/07/2004,34.136754,-118.274434,NA,NA,NA,NA,1910043-029,NA,NA,34438,<,0,UG/L,0,12/07/2004,0803,12/16/2004,NA,2261,34.136754,-118.274434,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910043_029_029,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,02/07/2007,34.136754,-118.274434,NA,NA,NA,NA,1910043-029,NA,NA,34438,<,0,UG/L,0,02/07/2007,0850,02/23/2007,NA,2261,34.136754,-118.274434,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910043_029_029,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,09/02/2003,34.136754,-118.274434,NA,NA,NA,NA,1910043-029,NA,NA,34438,<,0,UG/L,0,09/02/2003,0840,09/03/2003,NA,9590,34.136754,-118.274434,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910043_029_029,NNSM,N-Nitrosodimethylamine (NDMA),=,0.003,UG/L,0,06/06/2006,34.136754,-118.274434,NA,NA,NA,NA,1910043-029,NA,NA,34438,NA,0.003,UG/L,0,06/06/2006,1045,06/07/2006,NA,9590,34.136754,-118.274434,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910043_029_029,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,06/19/2007,34.136754,-118.274434,NA,NA,NA,NA,1910043-029,NA,NA,34438,<,0,UG/L,0,06/19/2007,0900,06/30/2007,NA,2261,34.136754,-118.274434,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910060_003_003,NNSM,N-Nitrosodimethylamine (NDMA),=,0.32,UG/L,0,05/08/2002,34.066134,-117.96683,NA,620,770,NA,1910060-003,NA,NA,34438,NA,0.32,UG/L,0,05/08/2002,0840,05/10/2002,NA,9588,34.066134,-117.96683,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910060_003_003,NNSM,N-Nitrosodimethylamine (NDMA),=,0.34,UG/L,0,05/15/2002,34.066134,-117.96683,NA,620,770,NA,1910060-003,NA,NA,34438,NA,0.34,UG/L,0,05/15/2002,1000,05/15/2002,NA,9588,34.066134,-117.96683,NA,NA,NA,NA,NA,p1.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910060_002_002,NNSM,N-Nitrosodimethylamine (NDMA),=,0.15,UG/L,0,06/14/2007,34.066637,-117.967712,NA,576,726,NA,1910060-002,NA,NA,34438,NA,0.15,UG/L,0,06/14/2007,0955,06/14/2007,NA,9590,34.066637,-117.967712,NA,NA,NA,NA,NA,p1.txt
